Function Name, Cumulative Stack Size, Branch Type
"get_dts_hpx_library_version_str_length",0,Closed
"get_eamr_bw_det_state",0,Closed
"get_eamr_dec_struct_size",0,Closed
"get_eamr_enc_struct_size",0,Closed
"get_efr_dec_struct_size",0,Closed
"get_efr_enc_struct_size",0,Closed
"get_exp_qd",0,Closed
"get_fluence_parameters_size",0,Closed
"get_fluence_scratch_mem_size",0,Closed
"get_fluence_static_mem_size",0,Closed
"get_fr_dec_struct_size",0,Closed
"get_fr_enc_struct_size",0,Closed
"get_mant_qd",0,Closed
"get_nb_bits",0,Closed
"get_samp_rate_conv_type",0,Closed
"get_setparam_data_from_user",0,Closed
"get_sizeof_evrc_dec_struct",0,Closed
"get_sizeof_evrc_enc_struct",0,Closed
"get_tty_char",0,Closed
"get_tty_state",0,Closed
"getpid",0,Closed
"glink_timer_stop",0,Closed
"glink_tx_resume",0,Closed
"gmFm6VmCT4u2RBzS4RH",0,Closed
"gmFm6VmCT4uaRBzTXR6qqH2PCTH",0,Closed
"group_handle_to_index",0,Closed
"group_index_to_handle",0,Closed
"group_threads_start",0,Closed
"groups_start",0,Closed
"gsm_efr_repacking_dsp_to_mvs",0,Closed
"gsm_efr_repacking_mvs_to_dsp",0,Closed
"gsm_fr_L_extract",0,Closed
"gsm_fr_acf_averaging",0,Closed
"gsm_fr_bfi_state_machine",0,Closed
"gsm_fr_calcRp",0,Closed
"gsm_fr_decodeLars",0,Closed
"gsm_fr_decoderInit",0,Closed
"gsm_fr_detect_sid_frame",0,Closed
"gsm_fr_divide_s",0,Closed
"gsm_fr_downScale",0,Closed
"gsm_fr_encoderInit",0,Closed
"gsm_fr_getExpMant",0,Closed
"gsm_fr_insert_received_sid_frame",0,Closed
"gsm_fr_interpolate_sid",0,Closed
"gsm_fr_inverseAdpcmQuantize",0,Closed
"gsm_fr_longTermAnalysisFilter",0,Closed
"gsm_fr_longTermSynthesis",0,Closed
"gsm_fr_norm_s",0,Closed
"gsm_fr_offsetCompensation",0,Closed
"gsm_fr_pack",0,Closed
"gsm_fr_packData",0,Closed
"gsm_fr_preEmphasis",0,Closed
"gsm_fr_quantizeLARs",0,Closed
"gsm_fr_random_cn",0,Closed
"gsm_fr_refl2LAR",0,Closed
"gsm_fr_repacking_dsp_to_mvs",0,Closed
"gsm_fr_repacking_mvs_to_dsp",0,Closed
"gsm_fr_rpePosition",0,Closed
"gsm_fr_rx_dtx",0,Closed
"gsm_fr_search_median",0,Closed
"gsm_fr_set_bfi_on_bad_ltp_lags",0,Closed
"gsm_fr_shortTermAnalysis",0,Closed
"gsm_fr_shortTermSynthesis",0,Closed
"gsm_fr_sidParams",0,Closed
"gsm_fr_tone_detection2",0,Closed
"gsm_fr_unpack",0,Closed
"gsm_fr_updateDp",0,Closed
"gsm_fr_update_pbuf_cbuf",0,Closed
"gsm_fr_vad_reset",0,Closed
"gsm_fr_volume_control",0,Closed
"gsm_hr_repacking_dsp_to_mvs",0,Closed
"gsm_hr_repacking_mvs_to_dsp",0,Closed
"gsmhr_L_mpy_ll",0,Closed
"gsmhr_L_shift_r",0,Closed
"gsmhr_Prm2bits_12k2",0,Closed
"gsmhr_b_con",0,Closed
"gsmhr_decoderHomingFrameTest",0,Closed
"gsmhr_decoderReset",0,Closed
"gsmhr_divide_s",0,Closed
"gsmhr_encoderHomingFrameTest",0,Closed
"gsmhr_encoderReset",0,Closed
"gsmhr_fillBitAlloc",0,Closed
"gsmhr_findBestInQuantList",0,Closed
"gsmhr_g_corr1",0,Closed
"gsmhr_g_corr2",0,Closed
"gsmhr_getNextVec",0,Closed
"gsmhr_getNextVec1",0,Closed
"gsmhr_getPnBits",0,Closed
"gsmhr_get_hr_dec_struct_size",0,Closed
"gsmhr_get_hr_enc_struct_size",0,Closed
"gsmhr_get_ipjj",0,Closed
"gsmhr_gsQuant",0,Closed
"gsmhr_initPBarFullVBarFullL",0,Closed
"gsmhr_initPBarVBarL",0,Closed
"gsmhr_isLwLimit",0,Closed
"gsmhr_isSwLimit",0,Closed
"gsmhr_level_calc",0,Closed
"gsmhr_lookupVq",0,Closed
"gsmhr_lpcIrZsIir",0,Closed
"gsmhr_lpcZsIirP",0,Closed
"gsmhr_maxCCOverGWithSign",0,Closed
"gsmhr_norm_s",0,Closed
"gsmhr_para_conceal_speech_decoder",0,Closed
"gsmhr_periodicity_update",0,Closed
"gsmhr_quantLag",0,Closed
"gsmhr_r0BasedEnergyShft",0,Closed
"gsmhr_r0Quant",0,Closed
"gsmhr_setupPreQ",0,Closed
"gsmhr_setupQuant",0,Closed
"gsmhr_shift_r",0,Closed
"gsmhr_sqroot",0,Closed
"gsmhr_threshold_adaptation",0,Closed
"gsmhr_vad_reset",0,Closed
"h27wnPH8x2_OSS4rH",0,Closed
"h67lnHOCtJ4C4B8PcCFhHtyCnVVamH224",0,Closed
"h6ThqJTGGHTCta7t9TtPJ",0,Closed
"h83DkTHtHUz2Cn8amC0tBUFVe2OT1rFrQcmBQTr1OYZMTQ",0,Closed
"hAFFOVTvt2nO8PXntVjr4C2n",0,Closed
"hB7Sn2H4VFaC28oFCvV4XtnUcCPVPtHXU",0,Closed
"hCnHtTP34dH6GJhTC",0,Closed
"hDDkT47AnOVCqcGm2iOD8C2VUobZXC_CHVUXn",0,Closed
"hJXThq",0,Closed
"hMDDkTAtHUjVCCTmHaaFma",0,Closed
"hR4OVTo2JC2J3FJ__n",0,Closed
"hR4OVTo2JC4PPct2la",0,Closed
"hR4OVTo2JCmc_ETFag",0,Closed
"hRtEcTQ7_P",0,Closed
"hRtmPTaE8U",0,Closed
"hTU6aHU2Xyt24TH",0,Closed
"hTtHohUaaC93a",0,Closed
"hUUh482CJnHnt9",0,Closed
"hVO8RzvHz2q",0,Closed
"hXJCJVTXvaH8J",0,Closed
"hY3kTU7_nXVCCXVCOq2q2n4HCHCFC8mDVOciUXVZ2bCoHnCX_UCVm6KmDnOCtq4C4S4PV",0,Closed
"haUa2oPXVTTt24aU8TP",0,Closed
"haVoXVTv",0,Closed
"hal_aud_sync_adj_phase_v1",0,Closed
"hal_aud_sync_adj_phase_v2",0,Closed
"hal_aud_sync_clear_status_v1",0,Closed
"hal_aud_sync_clear_status_v2",0,Closed
"hal_aud_sync_disable_clocks_v1",0,Closed
"hal_aud_sync_disable_clocks_v2",0,Closed
"hal_aud_sync_disable_tracking_v1",0,Closed
"hal_aud_sync_disable_tracking_v2",0,Closed
"hal_aud_sync_enable_clocks_v1",0,Closed
"hal_aud_sync_enable_clocks_v2",0,Closed
"hal_aud_sync_enable_tracking_v1",0,Closed
"hal_aud_sync_enable_tracking_v2",0,Closed
"hal_aud_sync_get_ref_cnt_v1",0,Closed
"hal_aud_sync_get_ref_cnt_v2",0,Closed
"hal_aud_sync_get_smp_cnt_v1",0,Closed
"hal_aud_sync_get_smp_cnt_v2",0,Closed
"hal_aud_sync_get_vfr_cnt_v1",0,Closed
"hal_aud_sync_get_vfr_cnt_v2",0,Closed
"hal_aud_sync_init_v1",0,Closed
"hal_aud_sync_init_v2",0,Closed
"hal_aud_sync_reset_tracking_v1",0,Closed
"hal_aud_sync_reset_tracking_v2",0,Closed
"hal_aud_sync_set_ref_cnt_inc_v1",0,Closed
"hal_aud_sync_set_ref_cnt_inc_v2",0,Closed
"hal_aud_sync_set_ref_cnt_v1",0,Closed
"hal_aud_sync_set_ref_cnt_v2",0,Closed
"hal_aud_sync_set_smp_cnt_v1",0,Closed
"hal_aud_sync_set_smp_cnt_v2",0,Closed
"hal_aud_sync_set_vfr_source_v1",0,Closed
"hal_aud_sync_set_vfr_source_v2",0,Closed
"hal_aud_sync_unreset_tracking_v1",0,Closed
"hal_aud_sync_unreset_tracking_v2",0,Closed
"hal_avtimer_get_current_hw_timer_tick_v1",0,Closed
"hal_avtimer_hw_init_v1",0,Closed
"hal_avtimer_hw_init_v2",0,Closed
"hal_avtimer_ist_int0_cbfunc_v2",0,Closed
"hal_avtimer_prog_hw_timeout_value_v1",0,Closed
"hal_avtimer_prog_hw_timer_int0_v1",0,Closed
"hal_avtimer_prog_hw_timer_int1_v1",0,Closed
"hal_avtimer_prog_hw_timer_resmod_v1",0,Closed
"hal_avtimer_prog_hw_timer_tick_v1",0,Closed
"handle_config_change",0,Closed
"hexagon_cache_cleaninv",0,Closed
"hexagon_cache_inva",0,Closed
"hhTRhya6H4CVAtT2wTSVTSBF",0,Closed
"hist_get_num_vals_in_hist",0,Closed
"hist_init",0,Closed
"hist_reset",0,Closed
"hist_value_to_bin",0,Closed
"hn7Sn7C4a218C4HtLHjVCAtfC",0,Closed
"hn7Sn7C4a218C4HtLHw2CAtUC",0,Closed
"hn7jnFmwCm2XUVnHnTUTCDYSO",0,Closed
"hn7jnFmwCm2XUVnHnTUTCd3SO",0,Closed
"hnCH4SqPTVoTf9",0,Closed
"hoCtyCCaAH",0,Closed
"hoztyCCHltzCmatyCtHyFntnHT8tazmPCa",0,Closed
"hqaX4TTPHo",0,Closed
"hqanCTCn7C",0,Closed
"hqtXJTTJhG",0,Closed
"hr_qdsp_format_unpack",0,Closed
"hw_timer_curr_timetick",0,Closed
"hw_timer_init",0,Closed
"hw_timer_match_val",0,Closed
"hw_timer_prg_next_interrupt",0,Closed
"hyhaThRmV46TsCF4wtTy2aG",0,Closed
"icbarb_fill_client_vector",0,Closed
"imaxabs",0,Closed
"init_dit_to_ascii",0,Closed
"init_down_by_6",0,Closed
"init_get_tty_bit",0,Closed
"init_ltetty_fifo",0,Closed
"init_ltetty_tx",0,Closed
"init_r_fft_fx",0,Closed
"init_tone_gen",0,Closed
"init_tty_gen",0,Closed
"init_up_sampler",0,Closed
"inmap_rotate_left",0,Closed
"inmap_rotate_right",0,Closed
"inmap_search",0,Closed
"inplace_delay",0,Closed
"inq_append",0,Closed
"inq_head",0,Closed
"inq_it_begin",0,Closed
"inq_it_deref",0,Closed
"inq_it_next",0,Closed
"inq_pop",0,Closed
"inq_size",0,Closed
"insertion_sort",0,Closed
"int_div_16",0,Closed
"int_div_32",0,Closed
"int_div_32_dynamic_resampler",0,Closed
"interleaver_16",0,Closed
"intmask_to_flags",0,Closed
"intmask_to_flags",0,Closed
"inverse32",0,Closed
"invoke_queue_find_pending",0,Closed
"invoke_threads_popz",0,Closed
"ipc_policy_get_link_scope",0,Closed
"ipc_policy_get_name_scope",0,Closed
"ipc_policy_recv",0,Closed
"ipc_policy_send",0,Closed
"ipc_router_packet_init",0,Closed
"ipc_router_packet_length",0,Closed
"ipc_router_packet_peek",0,Closed
"ipc_router_qdi_compare",0,Closed
"ipc_router_remove_client",0,Closed
"is_mp3e_supported_bitrate",0,Closed
"is_special_ratio",0,Closed
"is_standalone",0,Closed
"is_top_prio_output_port",0,Closed
"isascii",0,Closed
"isatty",0,Closed
"isinf",0,Closed
"island_spec_release",0,Closed
"isnan",0,Closed
"jAFFsUTJCTlHHrCXVEC6a2n4",0,Closed
"jAFFs_TJ7OPHhj2P",0,Closed
"jOTzj_FhvJjOOM",0,Closed
"jPJ8THTPP",0,Closed
"jT7fPJ8THTPP",0,Closed
"jT7fta8TTaoH",0,Closed
"jT7fttUTTaUH",0,Closed
"jTFAFTJ22CnHFPHQCto4C",0,Closed
"jTFAFTJ22CnHFPHQCto4ChUHTT6a9",0,Closed
"jTFAFTJ22CnHlPHQCto4C",0,Closed
"jTFr_TJ22CnHSa2H4V4OH34HtDiay",0,Closed
"jTnJtCTa6TqH2n",0,Closed
"jTnJtCnG3V4VTJ",0,Closed
"jUUcWkTTqHCaFma",0,Closed
"jUsTFAFZHTJCHF82h8HltH4",0,Closed
"jUsTFAFjHTJCHF2C2HJC7jP",0,Closed
"jUsTFAFjHTJCHl2VECoa2n4",0,Closed
"jUsTFAFzHTJCHFv2tahlta4",0,Closed
"j_4TnzT2K7TqqTTKHUtPoVTtvX",0,Closed
"j_qTnzTqKHU3TTTUah",0,Closed
"jkDTwMWrZsST_uTA2BT_32d2",0,Closed
"kTC3h37FnHCUbcaH8UmtPECa8OUD3mc8O2HZoVCXbm6KmDnOCtq4C4S4PV",0,Closed
"kTC3oDq_8PmvktnVCet8qzCP_v",0,Closed
"kTCKq3CIn9tCCgmChynBVa7CZP9vmtRCdm6PFgTm3PKPmPPFPT",0,Closed
"kTCYhD7AnaVHECXOCUcnmCiOD8C2VUobZXC_CHVUXn",0,Closed
"kTHDMDUthCH2AsamCmTFTaFpaBWt802VUFQTwA_QZa",0,Closed
"kTT3fDTj7JPPH8PPTP",0,Closed
"kTV0tBU283cQH32Qat4mPXaQ8XoUCVj2n3JlCDB8HFmJhtCaPCQRnnJCt7",0,Closed
"kTV0tBU283cQH32Qat4mPXaQ8XoUCVj2nDFSaWonFC7H2HGc4tmPQ2HJJJ",0,Closed
"kTV0tBU283cQH32Qat4mPXaQ8XoUCVj2nYQOSz2H47",0,Closed
"kTXDDBctO_DXVCCnUK8CHFaFmhQVnhCUH2",0,Closed
"kT_DdBhdwC2VUXnjConpS37C4H4nCR8CIXQj2vCa4P",0,Closed
"kT_DdBhdwC2VUXnjConpl3HRCCtwtC4_2HQFPtHaV7",0,Closed
"kTaWfBtTJHA3pUn7hC4CHaXSmq4OVVJVJQOBFmD3TcbU28ZoVCTHQXBFmDtmCKO6n4VCP44qSQ",0,Closed
"kTaWfBtTJHHDDUoa2nQACJCHamuFTBeODwzS4c8Hh2JFHHCtnQ",0,Closed
"kTaWfBtTJHSDiUn7h4nHj2FmwCQ2XUVnHmwFTB3jDFHnCm2XUVPQHn6mmP",0,Closed
"kTaWfBtTJHj30Un7hwXmnFU2CHTnmVCUnSB3TdQmOFmD3TwFjnnU2CHVXQ",0,Closed
"kTaWfBtTJHj30Un7hwXmnFU2CHTnmVCUnSBYTDQmOFmD3TwFjnnU2CHVXQ",0,Closed
"kTaWfBtTJHlDKUn7hCCFtHhPJ3PQmKPPgP",0,Closed
"kTaWfBtTJHlDKUn7hCCFtHhPJDPQmYPPgP",0,Closed
"kThdh37MnURHCt8oFnqJCtV4O28mDGOciUXVZ2bCoHnCX_UCVP",0,Closed
"kvp_get_raw_bytes",0,Closed
"kvp_get_raw_size",0,Closed
"kvp_reset",0,Closed
"l0DkTVHuC4U2fmnVlha8eqSXOS4aV",0,Closed
"l2CacheLPR_initialize",0,Closed
"l2CacheLPR_nonRetentionEnter",0,Closed
"l2CacheLPR_nonRetentionExit",0,Closed
"l2lock_prepare_syscfg",0,Closed
"l2lock_restore_syscfg",0,Closed
"l64a_r",0,Closed
"lTFAFF1DQzTpCVOVHHn4PHCq_8PtahUHTT6a9",0,Closed
"lTFAFS1DQzTp43HZ2b3oy",0,Closed
"lTFAFS1DQzTp43HZ2bdoy",0,Closed
"lTFAFS1DQzTp43HZ2bdoyhUHTT6a9",0,Closed
"lTFAFS1DQzTp4DHZ2bDoy",0,Closed
"lTFAFS1DQzTp4KHZ2b3oy",0,Closed
"lTFAFS1DQzTp4KHZ2bKoy",0,Closed
"lTFAFS1DQzTp4KHZ2bKoyhUHTT6a9",0,Closed
"lTFAFS1DQzTp4YHZ2bDoy",0,Closed
"lTFAFS1DQzTp4eHZ2bKoy",0,Closed
"lTFAFS1DQzTp4eHZ2bKoyhUHTT6a9",0,Closed
"lTFAFj1TQCHl2VECoa2n4",0,Closed
"lTFAFj1TQCHl2VECoa2n4hUHTT6a9",0,Closed
"lTFAFl1DQzTpCLZoHF2bC",0,Closed
"lTFAFl1DQzTpCLZoHF2bChUHTT6a9",0,Closed
"l_mult_s32xs32_shift_lp",0,Closed
"labs",0,Closed
"ldn_asa_filter_init",0,Closed
"ldn_asa_smoothing_process",0,Closed
"ldn_calc_specific_loudness",0,Closed
"ldn_init",0,Closed
"ldn_leveler_filter_init",0,Closed
"ldn_leveler_smoothing_process",0,Closed
"ldn_norm_log_sone_add",0,Closed
"ldn_set_min_ex_c",0,Closed
"ldn_sysinit_channel_state",0,Closed
"ldn_volume_filter_init",0,Closed
"ldn_volume_smoothing_process",0,Closed
"le_postupdate",0,Closed
"le_preupdate",0,Closed
"le_reset",0,Closed
"le_stop",0,Closed
"leveler_reset",0,Closed
"listenLib_DCT",0,Closed
"listenLib_get_c0",0,Closed
"listenLib_get_power_spectrum",0,Closed
"listenLib_weight_cepstrum",0,Closed
"llabs",0,Closed
"load_tcm_pc",0,Closed
"load_tlb_dump",0,Closed
"loaded_process_lseek",0,Closed
"loaded_process_munmap",0,Closed
"loas_syncword_search",0,Closed
"loc_resume_cb",0,Closed
"log10_fixed",0,Closed
"log_10_fixed_",0,Closed
"log_config_mstr_mask",0,Closed
"log_flush",0,Closed
"log_get_code",0,Closed
"log_mask_enabled",0,Closed
"log_smoothing_approximation",0,Closed
"log_status",0,Closed
"log_update_composite_mask",0,Closed
"longjmp",0,Closed
"lookup_user_mapping",0,Closed
"lowi_get_service_object_internal_v01",0,Closed
"lpass_ssr",0,Closed
"lsm_apr_router_get_system_cmd_q",0,Closed
"lsm_session_fill_cb_data_for_dynamic_svc",0,Closed
"lte_tty_convertTTYcode2char",0,Closed
"lte_tty_fifo_check",0,Closed
"lte_tty_fifo_init",0,Closed
"lte_tty_fifo_pop",0,Closed
"lte_tty_fifo_push",0,Closed
"lte_tty_fifo_reset",0,Closed
"lte_tty_get_rx_bypass_flag",0,Closed
"lte_tty_get_tx_bypass_flag",0,Closed
"lte_tty_iir_filt3_asm",0,Closed
"lte_tty_iir_filt3_noinput_asm",0,Closed
"lte_tty_reset_baudot_tonemod",0,Closed
"lte_tty_shift_copy_asm",0,Closed
"ltetty_get_fifo_struct_size",0,Closed
"ltetty_rx_get_struct_size",0,Closed
"ltetty_tx_get_struct_size",0,Closed
"lvb_L_mult64_32_32",0,Closed
"lvb_L_mult_32_16",0,Closed
"lvb_analysis_init",0,Closed
"lvb_bandwidth_expand_lpcs_index",0,Closed
"lvb_compute_signal",0,Closed
"lvb_get_struct_size",0,Closed
"lvb_hamming_window",0,Closed
"lvb_log2",0,Closed
"lvb_norm32_l64",0,Closed
"lvb_normalize_formant_residual",0,Closed
"lvb_square_root",0,Closed
"lvl_calc_ng_scale",0,Closed
"lvl_calc_single_ts_loudness",0,Closed
"lvl_combine_gains",0,Closed
"lvl_update_compressor_params",0,Closed
"m8tPaHVXtFCEVCOqaqd",0,Closed
"mCHtUhMzaHV29JvUtahwVaC",0,Closed
"mFTm6g4CVctGP4TwC9ChCTqnnI",0,Closed
"mHCF7nhC8aPnUZn",0,Closed
"mHCF7nhPwFOJhtC8PVRHztq",0,Closed
"mHCl7nhPwFOJhtC8PVRHztq",0,Closed
"mHCyCz2Ra",0,Closed
"mOOVGntJnVHq24FCGOct46CP4a42GaJC4H",0,Closed
"mOYDkTHPa8_tCtmchTPvhDCOmpPa8_mHttgama",0,Closed
"mTFAF_aat7C2CSVUXnTC43HZ2b3oy",0,Closed
"mTFAF_aat7C2CSVUXnTC43HZ2bdoy",0,Closed
"mTFAF_aat7C2CSVUXnTC4KHZ2b3oy",0,Closed
"mTFAF_aat7C2CSVUXnTC4KHZ2bKoy",0,Closed
"mTFAF_aat7C2CSVUXnTC4YHZ2bDoy",0,Closed
"mTFAF_aat7C2CSVUXnTC4eHZ2bKoy",0,Closed
"mTFAF_aat7C2ClVUXnTCCLZoHF2bC",0,Closed
"mbsinit",0,Closed
"median5",0,Closed
"mem_fs_region_invoke",0,Closed
"mem_heap_get_chunk_size",0,Closed
"mem_heap_get_random_num",0,Closed
"mem_heap_register_callbacks",0,Closed
"mem_heap_set_int_lock",0,Closed
"mem_heap_set_thresholds",0,Closed
"mem_t_constructor",0,Closed
"mem_unfree",0,Closed
"memchr",0,Closed
"memcmp",0,Closed
"memcpyK",0,Closed
"memcpy_v",0,Closed
"memdebug_malloc",0,Closed
"memdebug_malloc_updateparams",0,Closed
"memdebug_updatecallerptr",0,Closed
"memheap_copy_frd_offset_at_end",0,Closed
"memheap_find_bin",0,Closed
"memmove_v",0,Closed
"memory_barrier",0,Closed
"memset",0,Closed
"memsetK",0,Closed
"micro_ULogInternal_ConvertSize",0,Closed
"micro_ULog_Enable",0,Closed
"mix_q15_into_q27",0,Closed
"mix_q27_into_q15",0,Closed
"mkDTt8inOFXCPCtVAqqCjzam23OD8UcVmobZXHCgVKTDCXA4q2PrS4CV",0,Closed
"mmstd_memset",0,Closed
"mmstd_strlcpy",0,Closed
"mmstd_strncmp",0,Closed
"mmstd_strnlen",0,Closed
"mn7hwFjnnU2CHVXMhUthCFHCGUOCt46C",0,Closed
"modeler_vlm_process",0,Closed
"mpm_Close",0,Closed
"mpm_Dalmpm_Close",0,Closed
"mpm_Dalmpm_DeInit",0,Closed
"mpm_Dalmpm_Info",0,Closed
"mpm_Dalmpm_Open",0,Closed
"mpm_Dalmpm_PowerEvent",0,Closed
"mpm_Dalmpm_SysRequest",0,Closed
"mpm_DeviceDeInit",0,Closed
"mpm_DeviceInit",0,Closed
"mpm_DriverDeInit",0,Closed
"mpm_DriverInit",0,Closed
"mpm_Info",0,Closed
"mpm_Open",0,Closed
"mpm_PowerEvent",0,Closed
"msTFr_CTlxHsCtQh6U4CV1",0,Closed
"msTFr_VTFxH_CfUJ24wV9C",0,Closed
"msTFr_VTlxH_CfUJ24wV9C",0,Closed
"ms_to_sample",0,Closed
"msg_mask_binary_search",0,Closed
"msg_set_rt_mask_adv.part.0",0,Closed
"msiir_apply_stf_pregain",0,Closed
"msiir_get_param",0,Closed
"msiir_initialize",0,Closed
"msiir_set_param",0,Closed
"mul32x32Shift2",0,Closed
"mul32x32Shift2_v2",0,Closed
"mvm_is_stream_vocproc_reconfig_needed",0,Closed
"mwPTa3HCaP",0,Closed
"mz03kTTTR3ZwAz6DTm2HuAG84V24U2",0,Closed
"n8CT7TJPPtTaHTaDH",0,Closed
"n8JnPCoTPCHGUCTtHTPv4GC6",0,Closed
"n8JnPCoTnCHGhtTtXaTJhCaa",0,Closed
"nAFFstTUn2JjHC2c2hPhltv4",0,Closed
"nC74VXVX6HfXoU",0,Closed
"nCHP2qaHUTDTqC2TXH4qVG",0,Closed
"nCHahVfCthnCPT6n4UtCCX6T4Gta",0,Closed
"nCHahVfCthnCaTGnHTCHLHCta2TC",0,Closed
"nCHahVfCthnChTGnHTCtCtJnTPa4",0,Closed
"nCU6PCTGH4Ton2hHt4P4TaCn2HG",0,Closed
"nCXaTXU2XhPhThCJ",0,Closed
"nJtC3PtTCPo3",0,Closed
"nJtC3PtTCPoK",0,Closed
"nJtC3PtTCPod",0,Closed
"nJtC7PaTTthG",0,Closed
"nJtCCGXThnTUGt7TntCCCP2T2HJU",0,Closed
"nJtCDPtTCPoW",0,Closed
"nJtCFXtTXwPQ",0,Closed
"nJtCH1TTtXqVaTtnb8UH",0,Closed
"nJtCPjrTTqmtHT8GUthC",0,Closed
"nJtCTjTT6nan",0,Closed
"nJtCVt8TVXHnVTfn4U2f",0,Closed
"nJtCYPtTCPo3",0,Closed
"nJtCYPtTCPoD",0,Closed
"nJtCYPtTCPoK",0,Closed
"nJtCYPtTCPod",0,Closed
"nJtCaS4TTPHq",0,Closed
"nJtCah6TU2ThanCTCtPC",0,Closed
"nJtCajaTTPhq",0,Closed
"nJtCajaTTPqh",0,Closed
"nJtCo7CTF8XT44t82GPx",0,Closed
"nKCT74TqW",0,Closed
"nKCT74TqY",0,Closed
"nKCT74Tqe",0,Closed
"nO9C6X4tHCwVCV",0,Closed
"nTJo8CnPaCHTCC7PP",0,Closed
"nTPSvCtDGtnTt4nC",0,Closed
"nU6hHVTqnTa",0,Closed
"nU8UTXCHah",0,Closed
"nVET2aoCX_jHVyVz2Ba",0,Closed
"nXK3kTttHCRnCJCS4CVlq4mntCVnHBDt802VUeEzAFQBTQAZmjTRQcaQQwaaaa",0,Closed
"naHo4TnJf2CU",0,Closed
"nan",0,Closed
"nanf",0,Closed
"nanl",0,Closed
"ndCT74Tq0",0,Closed
"ndCT74Tq3",0,Closed
"ndCT74TqY",0,Closed
"ndCT74Tqi",0,Closed
"newton_raphson_div",0,Closed
"ngcs_centre_spread_init",0,Closed
"ngcs_mode_calculate",0,Closed
"ngcs_mode_get_num_upmix_out_chans",0,Closed
"ngcs_mode_init",0,Closed
"ngcs_mode_input_channel_locs",0,Closed
"ngcs_mode_output_channel_locs",0,Closed
"ngcs_phase_shifter_init",0,Closed
"ngcs_separate_init",0,Closed
"ngcs_stats_set_ptrs",0,Closed
"ngcs_stats_setup",0,Closed
"ngcs_steering_get_segment",0,Closed
"ngcs_steering_get_segment_from_idx",0,Closed
"ngcs_steering_init",0,Closed
"ngcs_steering_set_ptr",0,Closed
"ngcs_steering_table_init",0,Closed
"ngcs_steering_table_setup",0,Closed
"nh3DkTqhtCCFnoTCmmmQW_trccB0m8F2VU0mD5sZMTTOrccBQBQmjYaTap0TFa",0,Closed
"nhW3kTtF87RnoJnACCHVaCP6tO4C4_8mDOOc3UXVZ2bCoH",0,Closed
"nhdDkT8_87ozJoPPCoqmmP",0,Closed
"nmOVGnVJOt4H2Gq42SOct46CP4a42GaJC4H",0,Closed
"noc_Init",0,Closed
"noc_SetQosMode",0,Closed
"noc_SetQosPriority",0,Closed
"norm_s",0,Closed
"npa_always_on_update_fcn",0,Closed
"npa_begin_transaction",0,Closed
"npa_client_type_name",0,Closed
"npa_define_transaction",0,Closed
"npa_destroy_query_handle",0,Closed
"npa_end_transaction",0,Closed
"npa_impulse_update_fcn",0,Closed
"npa_in_stm_node_created",0,Closed
"npa_is_resource_type",0,Closed
"npa_no_client_create_fcn",0,Closed
"npa_remote_resource_local_aggregation_driver_fcn",0,Closed
"npa_remote_resource_local_aggregation_no_initial_request_driver_fcn",0,Closed
"npa_remote_resource_remote_aggregation_driver_fcn",0,Closed
"npa_rpm_polling_mode_toggle",0,Closed
"nq7ICCFt9CrVJOV4J2JCmPntta",0,Closed
"nqW3kTVICCmn9X2aaCtPEUPtawFhy28mDHOc3UXVZ2bCoHP6FmTPDP",0,Closed
"nqqICCZq9aqHmCS4XV",0,Closed
"nt81VCHHzPTXDFXyPCtY",0,Closed
"nt81VCHHzPTXdF6yqH23",0,Closed
"nt81XCHHcCTTJt2G3t4h",0,Closed
"nt8I8CHHXJTPDTnHtPCY",0,Closed
"nt8I8CHHXJTPdTnHtPC3",0,Closed
"nt8InCHHaITHHXVTh8JC",0,Closed
"ntJCThnC2JhCta6a",0,Closed
"ntJCTmnCamnTXCVa",0,Closed
"nth22tHTJP9",0,Closed
"ntohl",0,Closed
"null_driver_fcn",0,Closed
"null_update_fcn",0,Closed
"o22HnaS4JH",0,Closed
"o24U8CTPaCC4ToPtU",0,Closed
"o2UChS4XH",0,Closed
"o2VCa24TH",0,Closed
"o2VUa24TH",0,Closed
"o2VUaayTh",0,Closed
"o4anHT8Jh",0,Closed
"oG4U8CTPCJThHntta",0,Closed
"oG4U8CTPCnT6HtUCVCJTVHHt4",0,Closed
"oHCthlCyzyaCtCtmznnytHtFH",0,Closed
"oJ8nCCnPVhT4",0,Closed
"oK3kTHHO284VFXtPXqtCHtn_VPHCa",0,Closed
"oP4UPJhaa",0,Closed
"oPUTHCano8TqCqTqnVqToJU",0,Closed
"oSFH8hdHa2JhTC",0,Closed
"oTatUHahtvaTaCn8hHaHT2nCaUa8Tn",0,Closed
"oTdXt4anHT8Jh",0,Closed
"oVJ2PC2hJ89TnTCCHGXaCqVotTC",0,Closed
"oVJ2PC2hJ89anTCPVXC",0,Closed
"oVJnPC28naVC4U8VhT4",0,Closed
"oaJT2hJ",0,Closed
"ohTRVJOlC24t2JrF4VVJ62HG",0,Closed
"ojz_6vTnHUT2v4a68a2CTIaCTvTnCJJUtPoVTtvX",0,Closed
"onVEca_2XTCPCVXPRntC",0,Closed
"open_connection",0,Closed
"os_is_in_irq_mode",0,Closed
"os_ptrace",0,Closed
"os_ptrace_asm",0,Closed
